1.622299551963806152e+00,4.180902838706970215e-01
3.056952476501464844e+00,1.577200174331665039e+00
2.986961841583251953e+00,1.729452729225158691e+00
2.776879310607910156e+00,1.790155887603759766e+00
2.575870037078857422e+00,1.822181224822998047e+00
2.396068572998046875e+00,1.866620540618896484e+00
2.237958908081054688e+00,1.901669979095458984e+00
2.109716415405273438e+00,1.950799107551574707e+00
2.017815113067626953e+00,1.964108705520629883e+00
1.928997397422790527e+00,2.002242803573608398e+00
1.870585680007934570e+00,2.023311138153076172e+00
1.806070804595947266e+00,2.049700021743774414e+00
1.761343002319335938e+00,2.095962524414062500e+00
1.718312382698059082e+00,2.126327514648437500e+00
