-3.928761720657348633e+00,-8.500548005104064941e-01
5.873180389404296875e+01,7.971940636634826660e-01
4.695952606201171875e+01,1.248389720916748047e+00
3.959619903564453125e+01,1.383228302001953125e+00
3.528139114379882812e+01,1.421244382858276367e+00
2.895484161376953125e+01,1.420962810516357422e+00
2.632547760009765625e+01,1.406427145004272461e+00
2.420983886718750000e+01,1.376484394073486328e+00
2.025573730468750000e+01,1.337392807006835938e+00
1.865305137634277344e+01,1.303018569946289062e+00
1.584222221374511719e+01,1.262050986289978027e+00
1.561733341217041016e+01,1.223628044128417969e+00
1.445000076293945312e+01,1.183097958564758301e+00
1.104397964477539062e+01,1.146242737770080566e+00
