3.428254604339599609e+00,-2.790406942367553711e-01
9.230334758758544922e-01,-2.303571701049804688e+00
-1.363633871078491211e+00,-3.944176197052001953e+00
-2.588494062423706055e+00,-4.064556598663330078e+00
-3.540767431259155273e+00,-6.721024036407470703e+00
-5.018091678619384766e+00,-5.393089294433593750e+00
-5.931039810180664062e+00,-7.221727848052978516e+00
-6.136458396911621094e+00,-7.877864837646484375e+00
-7.052212715148925781e+00,-7.720261096954345703e+00
-8.199705123901367188e+00,-8.759799003601074219e+00
-8.622804641723632812e+00,-8.937878608703613281e+00
-8.843623161315917969e+00,-9.366436958312988281e+00
-7.652973175048828125e+00,-9.975574493408203125e+00
-8.283765792846679688e+00,-1.005123138427734375e+01
