2.059805154800415039e+00,1.053329944610595703e+00
2.965480685234069824e-01,1.084234714508056641e+00
-2.549079418182373047e+00,1.177613735198974609e+00
-5.666542530059814453e+00,1.285160303115844727e+00
-4.646453380584716797e+00,1.594192743301391602e+00
-4.733873367309570312e+00,1.740183591842651367e+00
-7.257061004638671875e+00,1.824369192123413086e+00
-6.940096378326416016e+00,1.915421485900878906e+00
-6.906653404235839844e+00,2.026730298995971680e+00
-9.225755691528320312e+00,2.068885326385498047e+00
-8.970998764038085938e+00,2.236666679382324219e+00
-9.894222259521484375e+00,2.265115737915039062e+00
-9.154733657836914062e+00,2.398247480392456055e+00
-8.731185913085937500e+00,2.518984794616699219e+00
