7.373833656311035156e-01,-1.596218585968017578e+00
1.650474667549133301e+00,-5.551031589508056641e+00
1.479871869087219238e+00,-6.743555068969726562e+00
1.190066218376159668e+00,-7.216748237609863281e+00
8.583716750144958496e-01,-7.429342746734619141e+00
7.440656423568725586e-01,-7.504881858825683594e+00
6.042022705078125000e-01,-7.520583152770996094e+00
4.373577833175659180e-01,-7.514744281768798828e+00
2.707241773605346680e-01,-7.489758014678955078e+00
1.046779155731201172e-01,-7.456915855407714844e+00
-3.316879272460937500e-03,-7.375170707702636719e+00
-1.308773756027221680e-01,-7.312160968780517578e+00
-2.323545217514038086e-01,-7.230584144592285156e+00
-2.862192392349243164e-01,-7.146059513092041016e+00
