1.000000000000000021e-02,3.369551524519920349e-02
1.000000000000000021e-02,1.009243428707122803e-01
1.000000000000000021e-02,1.585466712713241577e-01
1.000000000000000021e-02,3.904212266206741333e-02
1.000000000000000021e-02,7.704404741525650024e-02
1.000000000000000021e-02,1.292194575071334839e-01
1.000000000000000021e-02,8.357036113739013672e-02
1.000000000000000021e-02,1.494802236557006836e-01
1.000000000000000021e-02,1.070749983191490173e-01
1.000000000000000021e-02,9.695856273174285889e-02
1.000000000000000021e-02,9.307207167148590088e-02
1.000000000000000021e-02,1.534694284200668335e-01
1.000000000000000021e-02,7.984818518161773682e-02
1.000000000000000021e-02,2.030279934406280518e-01
1.000000000000000021e-02,1.170122921466827393e-01
1.000000000000000021e-02,1.870680004358291626e-01
1.000000000000000021e-02,1.178664937615394592e-01
1.000000000000000021e-02,5.104211717844009399e-02
1.000000000000000021e-02,1.243766248226165771e-01
1.000000000000000021e-02,1.737409979104995728e-01
1.000000000000000021e-02,1.314939558506011963e-01
1.000000000000000021e-02,8.246555924415588379e-02
1.000000000000000021e-02,7.904490083456039429e-02
1.000000000000000021e-02,5.258892104029655457e-02
1.000000000000000021e-02,8.679629117250442505e-02
1.000000000000000021e-02,1.365507692098617554e-01
1.000000000000000021e-02,1.488564163446426392e-01
1.000000000000000021e-02,1.031880304217338562e-01
1.000000000000000021e-02,9.083360433578491211e-02
1.000000000000000021e-02,1.213543936610221863e-01
1.000000000000000021e-02,1.264090985059738159e-01
1.000000000000000021e-02,4.722500964999198914e-02
1.000000000000000021e-02,1.249280273914337158e-01
1.000000000000000021e-02,8.938111364841461182e-02
1.000000000000000021e-02,1.618615537881851196e-01
1.000000000000000021e-02,1.340602636337280273e-01
1.000000000000000021e-02,1.329385787248611450e-01
1.000000000000000021e-02,1.086913719773292542e-01
1.000000000000000021e-02,1.160807013511657715e-01
1.000000000000000021e-02,1.148400828242301941e-01
1.000000000000000021e-02,1.082759201526641846e-01
1.000000000000000021e-02,8.925827592611312866e-02
1.000000000000000021e-02,8.229034394025802612e-02
1.000000000000000021e-02,1.058370992541313171e-01
1.000000000000000021e-02,7.736465334892272949e-02
1.000000000000000021e-02,6.715416908264160156e-02
1.000000000000000021e-02,1.067956984043121338e-01
1.000000000000000021e-02,1.258821189403533936e-01
1.000000000000000021e-02,7.622181624174118042e-02
1.000000000000000021e-02,9.634029865264892578e-02
1.000000000000000021e-02,1.055073216557502747e-01
1.000000000000000021e-02,1.291875392198562622e-01
1.000000000000000021e-02,9.475178271532058716e-02
1.000000000000000021e-02,1.798985600471496582e-01
1.000000000000000021e-02,1.168640330433845520e-01
1.000000000000000021e-02,1.355775743722915649e-01
1.000000000000000021e-02,1.408050954341888428e-01
1.000000000000000021e-02,8.500273525714874268e-02
1.000000000000000021e-02,9.972140192985534668e-02
1.000000000000000021e-02,1.338689029216766357e-01
1.000000000000000021e-02,1.546193957328796387e-01
1.000000000000000021e-02,1.335111409425735474e-01
1.000000000000000021e-02,4.943308979272842407e-02
1.000000000000000021e-02,9.030021727085113525e-02
1.000000000000000021e-02,1.074640154838562012e-01
1.000000000000000021e-02,4.747990891337394714e-02
1.000000000000000021e-02,1.072089001536369324e-01
1.000000000000000021e-02,1.730325222015380859e-01
1.000000000000000021e-02,7.037315517663955688e-02
1.000000000000000021e-02,1.484640240669250488e-01
1.000000000000000021e-02,1.327858716249465942e-01
1.000000000000000021e-02,7.140509039163589478e-02
1.000000000000000021e-02,9.548527747392654419e-02
1.000000000000000021e-02,4.898224771022796631e-02
1.000000000000000021e-02,1.251632273197174072e-01
1.000000000000000021e-02,7.327367365360260010e-02
1.000000000000000021e-02,5.904638394713401794e-02
1.000000000000000021e-02,1.024020984768867493e-01
1.000000000000000021e-02,9.927096962928771973e-02
1.000000000000000021e-02,1.308003067970275879e-01
1.000000000000000021e-02,5.960134044289588928e-02
1.000000000000000021e-02,1.553161740303039551e-01
1.000000000000000021e-02,8.688769489526748657e-02
1.000000000000000021e-02,9.726742655038833618e-02
1.000000000000000021e-02,1.173698380589485168e-01
1.000000000000000021e-02,1.049033701419830322e-01
1.000000000000000021e-02,4.846147820353507996e-02
1.000000000000000021e-02,1.225956678390502930e-01
1.000000000000000021e-02,8.337396383285522461e-02
1.000000000000000021e-02,1.327136158943176270e-01
1.000000000000000021e-02,1.695247739553451538e-01
1.000000000000000021e-02,1.808024048805236816e-01
1.000000000000000021e-02,3.964840620756149292e-02
1.000000000000000021e-02,7.407139241695404053e-02
1.000000000000000021e-02,1.052262708544731140e-01
1.000000000000000021e-02,8.501424640417098999e-02
1.000000000000000021e-02,1.045253872871398926e-01
1.000000000000000021e-02,1.211149096488952637e-01
1.000000000000000021e-02,1.670038849115371704e-01
1.000000000000000021e-02,3.985112532973289490e-02
