1.468000000000000000e+04,3.574000000000000000e+04,1.174600000000000000e+05,5.865000000000000000e+03,1.820000000000000000e+03,7.530000000000000000e+02,5.831000000000000000e+05,1.481770000000000000e+06,3.448830000000000000e+06,1.124545000000000000e+07
8.756000000000000227e+01,9.257999999999999829e+01,9.462000000000000455e+01,8.176000000000000512e+01,6.221000000000000085e+01,3.896000000000000085e+01,9.589000000000000057e+01,9.684999999999999432e+01,9.715000000000000568e+01,9.795999999999999375e+01
5.554113114156139508e-01,3.382092304410374006e-01,2.366183998336957306e-01,7.939442577457055394e-01,1.489398041197657507e+00,2.225176966349283969e+00,1.744210721074118398e-01,1.351397618978875947e-01,1.209471855064946227e-01,9.076324308872427138e-02
8.649500000000000455e+01,9.198166666666666913e+01,9.447833333333333883e+01,8.083333333333332860e+01,6.094666666666666544e+01,3.910999999999999943e+01,9.570999999999999375e+01,9.651000000000000512e+01,9.693999999999999773e+01,9.766666666666667140e+01
4.420727424701054731e-01,2.703316436946391899e-01,1.869060790995756838e-01,6.089526939471562317e-01,1.134296506563822415e+00,1.667992713038126684e+00,1.412437859743833624e-01,1.127294033799320500e-01,9.931727779457966143e-02,7.632051102450738977e-02
