2.297423476361213801e+00
2.253485122640082050e+00
2.124115424460553125e+00
1.701221539619121037e+00
1.207157454845753097e+00
9.255970059557163676e-01
7.634198609818803050e-01
6.673155284942464682e-01
5.987975632890741862e-01
5.419806867203813550e-01
4.989426923559067140e-01
4.693015635013580433e-01
4.445468490428112762e-01
4.214123089262779565e-01
4.049732508811544895e-01
3.895518537531507675e-01
3.788322335228007098e-01
3.660879813610239397e-01
3.504897352228773522e-01
3.436518851112811967e-01
3.359772225643726240e-01
3.282026822262621990e-01
3.218935554331921467e-01
3.179394872264659222e-01
3.074844522045013795e-01
3.069071343604554691e-01
2.999003018470520754e-01
2.952570163823188820e-01
2.901656963089679353e-01
2.869171587076592700e-01
2.815186232328414917e-01
2.765785955368204596e-01
2.768554605702136517e-01
2.693309581660209839e-01
2.687624246833172359e-01
2.614154328057106680e-01
2.624393530982606082e-01
2.604443909005915714e-01
2.573304211839716471e-01
2.511450220295723401e-01
