6.309000000000000341e+01
7.662999999999999545e+01
8.137000000000000455e+01
8.393999999999999773e+01
8.479000000000000625e+01
8.645999999999999375e+01
8.815999999999999659e+01
8.851999999999999602e+01
8.906000000000000227e+01
8.976999999999999602e+01
9.026999999999999602e+01
9.070999999999999375e+01
9.140999999999999659e+01
9.140000000000000568e+01
9.165999999999999659e+01
9.184000000000000341e+01
9.204999999999999716e+01
9.250000000000000000e+01
9.237999999999999545e+01
9.293000000000000682e+01
9.293999999999999773e+01
9.320999999999999375e+01
9.362000000000000455e+01
9.356000000000000227e+01
9.370000000000000284e+01
9.375000000000000000e+01
9.376000000000000512e+01
9.376999999999999602e+01
9.385999999999999943e+01
9.440000000000000568e+01
9.412000000000000455e+01
9.426999999999999602e+01
9.440000000000000568e+01
9.437999999999999545e+01
9.464000000000000057e+01
9.454000000000000625e+01
9.454000000000000625e+01
9.448000000000000398e+01
9.490000000000000568e+01
9.495999999999999375e+01
