2.566233473362427464e+00,2.314603090286254883e+00
2.879999123168458297e+00,2.445614099502563477e+00
2.787879486507369275e+00,2.309245347976684570e+00
2.504703683006636705e+00,2.294140100479125977e+00
2.346741047534018687e+00,2.346377849578857422e+00
2.668136443750592779e+00,2.314409255981445312e+00
2.701980498488768756e+00,2.290784120559692383e+00
2.867975801189959206e+00,2.291275739669799805e+00
2.822200768378932967e+00,2.384447813034057617e+00
2.569196034544156237e+00,2.332724809646606445e+00
2.829580787614577098e+00,2.391561031341552734e+00
2.585785368715059374e+00,2.289339065551757812e+00
3.097158893720456163e+00,2.250434398651123047e+00
2.961106610729490107e+00,2.280292749404907227e+00
2.345306855631897669e+00,2.332714557647705078e+00
2.485412840190832640e+00,2.306856870651245117e+00
3.015066289040549297e+00,2.239192247390747070e+00
2.238387947780731579e+00,2.284732818603515625e+00
2.780834704982732219e+00,2.227957010269165039e+00
2.561688816212541298e+00,2.198712587356567383e+00
2.619928850358684169e+00,2.283421039581298828e+00
2.976692853598912780e+00,2.147441148757934570e+00
2.624779368570190119e+00,2.305842161178588867e+00
2.588750406708563379e+00,2.291925668716430664e+00
2.995473411092901994e+00,2.272452592849731445e+00
3.100702468003892598e+00,2.324015378952026367e+00
3.025568699967699615e+00,2.258139610290527344e+00
2.963873496748039571e+00,2.195390939712524414e+00
2.944470600034667651e+00,2.327030897140502930e+00
2.811780655613455249e+00,2.200292825698852539e+00
2.352667215379309784e+00,2.226154327392578125e+00
3.192157399211967395e+00,2.305685997009277344e+00
2.746109141351426697e+00,2.294155120849609375e+00
2.794597400134836374e+00,2.211663484573364258e+00
1.951474297403767322e+00,2.227951288223266602e+00
3.587572750672055388e+00,2.344177007675170898e+00
2.963372049026739230e+00,2.258399963378906250e+00
2.740067945153483731e+00,2.249113798141479492e+00
2.884761389314076663e+00,2.326030015945434570e+00
2.722544768047348906e+00,2.237843275070190430e+00
3.216222465541039632e+00,2.292237043380737305e+00
2.549777754870038660e+00,2.242254972457885742e+00
2.868073356677731667e+00,2.245968580245971680e+00
3.068576439622623386e+00,2.151430368423461914e+00
2.727725286747229028e+00,2.259341001510620117e+00
2.704188629600244198e+00,2.070549488067626953e+00
2.495732918908675657e+00,2.133679151535034180e+00
3.190773236670625845e+00,2.127640008926391602e+00
2.305609106615031045e+00,2.211355924606323242e+00
2.538409495104268387e+00,2.247808933258056641e+00
3.106072112240669814e+00,2.222733736038208008e+00
2.841628221295283030e+00,2.274503707885742188e+00
3.260113158479428286e+00,1.985558629035949707e+00
2.942268806724699814e+00,2.210330247879028320e+00
2.698544741748714060e+00,2.203744173049926758e+00
2.869425425634536175e+00,2.207702875137329102e+00
2.444201228624406586e+00,2.293092966079711914e+00
3.113968706497948435e+00,2.190996408462524414e+00
2.568453043328356333e+00,2.145410537719726562e+00
2.096999088710651993e+00,2.158616781234741211e+00
3.086754634795705776e+00,2.123622179031372070e+00
2.576185470245847764e+00,2.342426300048828125e+00
2.812922704906002380e+00,2.166203022003173828e+00
2.943739365718068157e+00,2.119737863540649414e+00
3.198603395273888594e+00,2.184426069259643555e+00
3.746707928562083456e+00,2.318226337432861328e+00
2.743141869196842109e+00,2.174999713897705078e+00
2.463718896367299127e+00,2.185890197753906250e+00
2.695887467141545812e+00,2.140945196151733398e+00
2.985018580724474013e+00,2.103952407836914062e+00
2.615237691045999124e+00,2.205464601516723633e+00
3.760430652460532208e+00,2.061898946762084961e+00
2.747467509309514444e+00,2.084697484970092773e+00
2.732129280711249830e+00,2.044755220413208008e+00
2.654460183369527382e+00,2.033854961395263672e+00
3.610512826850431178e+00,2.121002912521362305e+00
3.210286935831252464e+00,2.137959718704223633e+00
